id,capitolo_ministeriale,numero_quiz_ministeriale,numero_domanda_ministeriale,id_paragrafo,numero_quiz,numero_domanda,testo_domanda_it,risposta_domanda,figura,parte,testo_domanda_fr,testo_domanda_de,audio_it,audio_fr,audio_de
6143,24,1,6,42,24.1,7,"Per consumare meno carburante conviene scegliere, per quanto possibile, strade pianeggianti e più scorrevoli",V,,,"Pour utiliser moins de carburant il faut choisir, si possible, des routes droites et lisses","Um weniger Kraftstoff zu verbrauchen ist es zu empfehlen, nach Möglichkeit ebene und freie Straßen zu wählen",it_IT_01625_16142.mp3,fr_FR_01625_16142.mp3,de_DE_01625_16142.mp3
6144,24,1,7,42,24.1,8,L’insufficiente pressione di gonfiaggio degli pneumatici comporta un maggior consumo di carburante,V,,,L'insuffisante pression du gonflage des pneus implique une consommation majeure de carburant,Ein unzureichender Reifendruck führt zu einem höheren Kraftstoffverbrauch,it_IT_01625_16143.mp3,fr_FR_01625_16143.mp3,de_DE_01625_16143.mp3
6145,24,1,9,42,24.1,9,Tenere aperto il tettuccio scorrevole del veicolo comporta un minor consumo di carburante,F,,,Laisser le toit amovible ouvert diminue la consommation de carburant,Das Öffnen des Schiebedaches des Fahrzeugs führt zu einem geringeren Kraftstoffverbrauch,it_IT_01625_16145.mp3,fr_FR_01625_16145.mp3,de_DE_01625_16145.mp3
6146,24,1,10,42,24.1,10,L’uso del climatizzatore comporta minor consumo di carburante,F,,,Utiliser la climatisation diminue la consommation de carburant,Die Betätigung der Klimaanlage führt zu einem geringeren Kraftstoffverbrauch,it_IT_01625_16146.mp3,fr_FR_01625_16146.mp3,de_DE_01625_16146.mp3
6147,24,1,11,42,24.1,11,"I veicoli ibridi (con due motori, a scoppio ed elettrico) inquinano di più perché azionati da due motori",F,,,"Les véhicules mixtes (avec deux moteurs, à injection et électriques) polluent plus que les autres, car ils ont deux moteurs","Hybridfahrzeuge (mit einem Ottomotor und einem Elektromotor) belasten die Umwelt mehr, weil sie von zwei Motoren angetrieben werden",it_IT_01625_16147.mp3,fr_FR_01625_16147.mp3,de_DE_01625_16147.mp3
6148,24,1,12,42,24.1,12,Per consumare meno carburante è opportuno collocare i bagagli sul tetto del veicolo,F,,,Pour utiliser moins de carburant il faut mettre les bagages sur le toit du véhicule,"Um weniger Kraftstoff zu verbrauchen ist es angebracht, das Gepäck auf dem Fahrzeugdach zu verstauen",it_IT_01625_16148.mp3,fr_FR_01625_16148.mp3,de_DE_01625_16148.mp3
6149,24,1,13,42,24.1,13,Per consumare meno carburante conviene accelerare e frenare energicamente,F,,,Pour utiliser moins de carburant il faut accélérer et freiner énergiquement,"Um weniger Kraftstoff zu verbrauchen ist es zu empfehlen, heftig zu beschleunigen und zu bremsen",it_IT_01625_16149.mp3,fr_FR_01625_16149.mp3,de_DE_01625_16149.mp3
6150,24,11,1,42,24.2,1,"Per risparmiare carburante e salvaguardare l’ambiente dall’inquinamento atmosferico, è consigliabile azionare il climatizzatore il meno possibile e soltanto quando serve effettivamente",V,,,"Pour économiser le carburant et protéger l'environnement de la pollution, il est préférable d'actionner le moins possible la climatisation","Um Kraftstoff zu sparen und die Umwelt vor der Luftverschmutzung zu schützen, ist es zu empfehlen, die Klimaanlage so wenig wie möglich zu betätigen, und zwar nur wenn man sie wirklich braucht",it_IT_01635_16211.mp3,fr_FR_01635_16211.mp3,de_DE_01635_16211.mp3
6151,24,11,2,42,24.2,2,"Per salvaguardare l’ambiente dall’inquinamento atmosferico, bisogna premere più volte il pedale dell’acceleratore quando il veicolo è freddo",F,,,"Pour protéger l'environnement de la pollution, il faut donner de petits coups de pédale sur l'accélérateur quand le véhicule est froid","Um die Umwelt vor der Luftverschmutzung zu schützen, muss man das Gaspedal mehrmals drücken, wenn das Fahrzeug kalt ist",it_IT_01635_16212.mp3,fr_FR_01635_16212.mp3,de_DE_01635_16212.mp3
6152,24,11,3,42,24.2,3,"Per salvaguardare l’ambiente dall’inquinamento atmosferico, bisogna premere diverse volte e a fondo il pedale dell’acceleratore, affinché il veicolo raggiunga in fretta la temperatura di esercizio",F,,,"Pour protéger l'environnement de la pollution atmosphérique, il faut appuyer plusieurs fois et avec énergie sur la pédale de l'accélérateur, pour que le véhicule monte rapidement en température","Um die Umwelt vor der Luftverschmutzung zu schützen, muss man das Gaspedal mehrmals ganz durchdrücken, damit das Fahrzeug rasch die Betriebstemperatur erreicht",it_IT_01635_16213.mp3,fr_FR_01635_16213.mp3,de_DE_01635_16213.mp3
6153,24,11,4,42,24.2,4,"Per salvaguardare l’ambiente dall’inquinamento atmosferico e acustico, quando si cambia marcia bisogna premere a fondo il pedale dell’acceleratore",F,,,"Pour protéger l'environnement de la pollution atmosphérique et sonore, quand on change de rapport il faut appuyer à fond sur l'accélérateur","Um die Umwelt vor der Luftverschmutzung und vor der Lärmbelastung zu schützen, muss man beim Schalten das Gaspedal ganz durchdrücken",it_IT_01635_16214.mp3,fr_FR_01635_16214.mp3,de_DE_01635_16214.mp3
6154,24,12,3,42,24.3,1,"Viaggiare con uno spesso strato di neve sul tetto del veicolo, comporta un aumento dei consumi di carburante",V,,,Rouler avec une épaisse couche de neige sur le toit du véhicule favorise la consommation de carburant,"Wenn man mit einer dicken Schicht Schnee auf dem Fahrzeugdach fährt, führt dies zu einem erhöhten Kraftstoffverbrauch",it_IT_01636_16217.mp3,fr_FR_01636_16217.mp3,de_DE_01636_16217.mp3
6155,24,12,2,42,24.3,2,"Per limitare i consumi di carburante non conviene fare uso del portapacchi, ma sistemare i bagagli all’interno del veicolo",V,,,"Pour limiter la consommation de carburant il ne faut pas utiliser de porte-bagages, mais mettre les bagages à l'intérieur du véhicule","Um den Kraftstoffverbrauch zu verringern, ist es zu empfehlen, nicht den Gepäckträger zu verwenden, sondern das Gepäck im Innern des Fahrzeugs unterzubringen",it_IT_01636_16216.mp3,fr_FR_01636_16216.mp3,de_DE_01636_16216.mp3
6156,24,12,1,42,24.3,3,"Per limitare i consumi di carburante, conviene chiudere i finestrini se si viaggia a velocità medio alte, perché le turbolenze all’interno dell’abitacolo possono frenare la marcia del veicolo",V,,,"Pour limiter la consommation de carburant, il faut fermer les vitres si on roule à une vitesse plutôt élevée, car les turbulences à l'intérieure du véhicule pourraient en ralentir l'allure","Um den Kraftstoffverbrauch zu verringern, ist es zu empfehlen, die Fenster zu schließen, wenn man mit einer mittleren bis hohen Geschwindigkeit fährt, da die Turbulenzen im Innern des Fahrzeugs die Fahrt bremsen könnten",it_IT_01636_16215.mp3,fr_FR_01636_16215.mp3,de_DE_01636_16215.mp3
6157,24,12,4,42,24.3,4,Viaggiare a forte velocità con il tettuccio del veicolo aperto comporta un aumento dei consumi di carburante,V,,,Rouler à forte vitesse  avec le toit amovible du véhicule ouvert favorise la consommation de carburant,Schnelles Fahren mit offenem Schiebedach führt zu einem erhöhten Kraftstoffverbrauch,it_IT_01636_16218.mp3,fr_FR_01636_16218.mp3,de_DE_01636_16218.mp3
6158,24,12,5,42,24.3,5,"In caso di arresto prolungato in galleria, per la formazione di una fila di veicoli, è dannoso per la salute azionare il comando del ricircolo dell’aria all’interno del veicolo",F,,,"En cas d'arrêt prolongé dans un tunnel, à cause d'un embouteillage, il ne faut pas actionner la commande de recyclage de l'air, car cela pourrait être dangereux pour notre santé","Bei längerem Stillstand in einem Tunnel aufgrund der Bildung einer Fahrzeugkolonne ist es nicht gut für die Gesundheit, die Umluft im Innern des Fahrzeugs zu betätigen",it_IT_01636_16219.mp3,fr_FR_01636_16219.mp3,de_DE_01636_16219.mp3
6159,24,12,6,42,24.3,6,"I veicoli che rispettano la normativa antinquinamento ""Euro 4"" emettono una quantità di gas inquinanti maggiore di quelli omologati secondo la normativa ""Euro 0""",F,,,"Les véhicules qui respectent les normes anti-pollution  ""Euro 4"" produisent une quantité de gaz polluants plus élevée par rapporta aux véhicules de type “Euro 0""","Fahrzeuge, welche dem Umweltschutzstandard „Euro 4“ entsprechen, stoßen mehr Schadstoffe aus als jene, die dem Umweltschutzstandard „Euro 0“ entsprechen",it_IT_01636_16220.mp3,fr_FR_01636_16220.mp3,de_DE_01636_16220.mp3
6160,24,12,7,42,24.3,7,Trainare un rimorchio non comporta un aumento dei consumi di carburante,F,,,Tirer une remorque ne favorise pas la consommation de carburant,Das Ziehen eines Anhängers führt nicht zu einem erhöhten Kraftstoffverbrauch,it_IT_01636_16221.mp3,fr_FR_01636_16221.mp3,de_DE_01636_16221.mp3
6161,24,8,5,42,24.4,1,"L'inquinamento dell’aria prodotto dai veicoli fa aumentare lo smog, le piogge acide e l’effetto serra",V,,,"La pollution de l'air causée par les véhicules augmente la pollution , les pluies acides et l'effet de serre","Die von den Fahrzeugen verursachte Luftverschmutzung trägt zum Smog, zum sauren Regen und zum Treibhauseffekt bei",it_IT_01632_16191.mp3,fr_FR_01632_16191.mp3,de_DE_01632_16191.mp3
6162,24,8,4,42,24.4,2,L'inquinamento dell’aria prodotto dai veicoli può causare danni alle vie respiratorie e irritazione agli occhi,V,,,La pollution de l'air causée par les véhicules peut causer des dommages aux voies respiratoires et irriter les yeux,Die von den Fahrzeugen verursachte Luftverschmutzung kann Schäden an den Atemwegen und Reizung der Augen hervorrufen,it_IT_01632_16190.mp3,fr_FR_01632_16190.mp3,de_DE_01632_16190.mp3
6163,24,8,6,42,24.4,3,"L’inquinamento dell’aria prodotto dai veicoli è dovuto per la maggior parte ai gas di scarico, generati dalla combustione all’interno del motore",V,,,"La pollution de l'air causée par les véhicules est étroitement lié aux émissions des véhicules, générés par la combustion à l'intérieur du moteur","Die von den Fahrzeugen verursachte Luftverschmutzung ist zum Großteil auf die Abgase zurückzuführen, welche aus der Verbrennung im Innern des Motors stammen",it_IT_01632_16192.mp3,fr_FR_01632_16192.mp3,de_DE_01632_16192.mp3
6164,24,8,2,42,24.4,4,Una maggiore emissione di fumo dallo scarico è sintomo di maggior inquinamento causato dal motore,V,,,Une sortie trop abondante de fumée du pot d'échappement est un symptôme de pollution majeure causée par le moteur,Eine höherer Rauchausstoß aus dem Auspuff weist auf eine höhere Luftverschmutzung durch den Motor hin,it_IT_01632_16188.mp3,fr_FR_01632_16188.mp3,de_DE_01632_16188.mp3
6165,24,8,3,42,24.4,5,L'inquinamento dell’aria prodotto dai veicoli è maggiore se il fumo di scarico presenta colore scuro,V,,,La pollution de l'air causée par les véhicules augmente si la fumée du pot d'échappement est foncée,"Die von den Fahrzeugen verursachte Luftverschmutzung ist höher, wenn der Auspuffrauch dunkel ist",it_IT_01632_16189.mp3,fr_FR_01632_16189.mp3,de_DE_01632_16189.mp3
6166,24,8,1,42,24.4,6,L'inquinamento dell’aria prodotto dai veicoli aumenta se gli iniettori sono difettosi,V,,,La pollution de l'air causée par les véhicules augmente  si les injecteurs ne marchent pas,"Die von den Fahrzeugen verursachte Luftverschmutzung nimmt zu, wenn die Einspritzdüsen defekt sind",it_IT_01632_16187.mp3,fr_FR_01632_16187.mp3,de_DE_01632_16187.mp3
6167,24,8,7,42,24.4,7,L'inquinamento atmosferico prodotto dai veicoli dipende principalmente dall’umidità presente nell’aria,F,,,La pollution de l'air causée par les véhicules dépend tout particulièrement de l'humidité de l'air,Die von den Fahrzeugen verursachte Luftverschmutzung hängt in erster Linie von der Luftfeuchtigkeit ab,it_IT_01632_16193.mp3,fr_FR_01632_16193.mp3,de_DE_01632_16193.mp3
6168,24,7,3,42,24.5,1,"Adottando uno stile di guida che limiti i consumi di carburante, è possibile ridurre l’inquinamento dell’aria",V,,,"En adoptant un style de conduite qui limite la consommation de carburant, il est possible de réduire la pollution de l'air","Indem man einen Fahrstil annimmt, der den Kraftstoffverbrauch begrenzt, ist es möglich, die Luftverschmutzung zu verringern",it_IT_01631_16182.mp3,fr_FR_01631_16182.mp3,de_DE_01631_16182.mp3
6169,24,7,2,42,24.5,2,"L'inquinamento dell’aria può essere ridotto, controllando che il veicolo sia sempre nelle condizioni ottimali di consumo e rendimento",V,,,La pollution de l'air provoquée par les véhicules diminue en contrôlant que le véhicule se trouve toujours dans les conditions les meilleures de consommation et de rendement,"Die Luftverschmutzung kann verringert werden, indem man überprüft, dass das Fahrzeug immer einen optimalen Verbrauchs- und Leistungszustand aufweist",it_IT_01631_16181.mp3,fr_FR_01631_16181.mp3,de_DE_01631_16181.mp3
6170,24,7,1,42,24.5,3,L'inquinamento dell’aria prodotto dai veicoli può dipendere da un funzionamento irregolare del motore,V,,,La pollution de l'air provoquée par les véhicules peut découler d'un fonctionnement irrégulier du moteur,Die von den Fahrzeugen verursachte Luftverschmutzung kann von einem nicht einwandfreien Motor abhängen,it_IT_01631_16180.mp3,fr_FR_01631_16180.mp3,de_DE_01631_16180.mp3
6171,24,7,4,42,24.5,4,"L'inquinamento atmosferico prodotto dai veicoli può essere ridotto, controllando che il filtro dell'aria non sia sporco o intasato",V,,,"La pollution de l'air provoquée par les véhicules peut être  réduite, en contrôlant que le philtre de l'air ne soit pas sale ou obstrué","Die von den Fahrzeugen verursachte Luftverschmutzung kann verringert werden, indem man überprüft, dass der Luftfilter nicht schmutzig oder verstopft ist",it_IT_01631_16183.mp3,fr_FR_01631_16183.mp3,de_DE_01631_16183.mp3
6172,24,7,5,42,24.5,5,"L'inquinamento atmosferico prodotto dai veicoli scompare del tutto accelerando a fondo, perché l’alta temperatura fa consumare in fretta il carburante",F,,,"La pollution de l'air provoquée par les véhicules disparaît complètement en fonçant sur l'accélérateur, parce que la haute température permet une consommation rapide du carburant","Die von den Fahrzeugen verursachte Luftverschmutzung verschwindet gänzlich, wenn man Vollgas gibt, weil die hohe Temperatur den Kraftstoff schneller verbrennen lässt",it_IT_01631_16184.mp3,fr_FR_01631_16184.mp3,de_DE_01631_16184.mp3
6173,24,7,6,42,24.5,6,L'inquinamento dell’aria prodotto dai veicoli diminuisce se si lascia acceso il climatizzatore,F,,,La pollution de l'air provoquée par les véhicules diminue si on laisse la climatisation allumée,"Die von den Fahrzeugen verursachte Luftverschmutzung nimmt ab, wenn man die Klimaanlage eingeschaltet lässt",it_IT_01631_16185.mp3,fr_FR_01631_16185.mp3,de_DE_01631_16185.mp3
6174,24,7,7,42,24.5,7,"L'inquinamento atmosferico è nullo nei veicoli che rispettano la normativa antinquinamento ""Euro 0""",F,,,La pollution atmosphérique est nulle pour ce qui est des véhicules qui respectent la discipline antipollution « Euro 0 »,"Die Luftverschmutzung ist bei Fahrzeugen, welche dem Umweltschutzstandard „Euro 0“ entsprechen, gleich Null",it_IT_01631_16186.mp3,fr_FR_01631_16186.mp3,de_DE_01631_16186.mp3
6175,24,6,1,42,24.6,1,Per diminuire l’inquinamento provocato dai veicoli non bisogna accelerare bruscamente durante le partenze,V,,,Pour réduire la pollution provoquée par les véhicules il ne faut pas accélérer brusquement pendant les démarrages,"Um die von Fahrzeugen verursachte Verschmutzung zu verringern, darf man beim Anfahren nicht heftig Gas geben",it_IT_01630_16172.mp3,fr_FR_01630_16172.mp3,de_DE_01630_16172.mp3
6176,24,6,2,42,24.6,2,"Per diminuire l’inquinamento, bisogna evitare di tenere inserita per troppo tempo una marcia bassa, se non è necessaria",V,,,"Pour réduire la pollution, il faut éviter de maintenir insérée trop de temps une vitesse basse, si cela  n'est pas nécessaire","Um die Verschmutzung zu verringern, muss man vermeiden, zu lange mit einem niederen Gang zu fahren, wenn es nicht notwendig ist",it_IT_01630_16173.mp3,fr_FR_01630_16173.mp3,de_DE_01630_16173.mp3
